time,iteration,size,seconds,microseconds
1522554429, 3633, 1000535, 1, 482347
1522554430, 3634, 437643, 0, 515441
1522554436, 3635, 3688570, 5, 525864
1522554437, 3636, 951239, 1, 436159
1522554442, 3637, 3224957, 4, 723502
1522554443, 3638, 1000535, 1, 313877
1522554445, 3639, 1000535, 1, 818042
1522554447, 3640, 1000535, 1, 869154
1522554455, 3641, 4919186, 8, 292171
1522554456, 3642, 437643, 1, 23577
1522554458, 3643, 1087667, 1, 537429
1522554464, 3644, 4919186, 6, 669255
1522554466, 3645, 1000535, 1, 315324
1522554470, 3646, 3688570, 4, 813467
1522554473, 3647, 1511855, 2, 661148
1522554478, 3648, 3224957, 4, 607390
1522554479, 3649, 951239, 1, 70331
1522554485, 3650, 3688570, 6, 198805
1522554492, 3651, 4919186, 6, 966387
1522554495, 3652, 1511855, 2, 867200
1522554500, 3653, 3688570, 5, 525951
1522554502, 3654, 951239, 1, 943782
1522554507, 3655, 3688570, 5, 120167
1522554509, 3656, 1000535, 1, 637427
1522554511, 3657, 1087667, 2, 357275
1522554517, 3658, 3224957, 5, 284293
1522554520, 3659, 1615289, 3, 210986
1522554525, 3660, 3688570, 4, 752197
1522554526, 3661, 951239, 1, 599533
1522554528, 3662, 1511855, 1, 738788
1522554536, 3663, 4919186, 7, 678152
1522554537, 3664, 1000535, 1, 534462
1522554538, 3665, 437643, 0, 512067
1522554543, 3666, 3224957, 5, 204526
1522554544, 3667, 951239, 1, 23117
1522554546, 3668, 1278476, 2, 372902
1522554552, 3669, 3688570, 5, 425995
1522554553, 3670, 1087667, 1, 228792
1522554558, 3671, 3688570, 5, 223302
1522554559, 3672, 437643, 0, 512807
1522554561, 3673, 1000535, 2, 47826
1522554566, 3674, 3688570, 5, 220252
1522554568, 3675, 1000535, 2, 150014
1522554569, 3676, 1000535, 1, 433061
1522554571, 3677, 951239, 1, 943387
1522554574, 3678, 1615289, 2, 252255
1522554576, 3679, 1615289, 2, 662360
1522554578, 3680, 951239, 1, 432938
1522554580, 3681, 1278476, 1, 945246
1522554581, 3682, 437643, 1, 164649
1522554588, 3683, 4919186, 6, 919559
1522554590, 3684, 1000535, 2, 52906
1522554591, 3685, 1087667, 1, 125439
1522554594, 3686, 1615289, 2, 866948
1522554599, 3687, 3688570, 5, 49302
1522554600, 3688, 1000535, 1, 93881
1522554602, 3689, 1615289, 2, 448703
1522554604, 3690, 1000535, 1, 441734
1522554605, 3691, 437643, 0, 818967
1522554610, 3692, 3688570, 5, 118730
1522554612, 3693, 1511855, 1, 949824
1522554614, 3694, 1278476, 2, 351774
1522554620, 3695, 3224957, 5, 442318
1522554623, 3696, 1615289, 3, 361621
1522554625, 3697, 1000535, 1, 800379
1522554626, 3698, 1000535, 1, 377715
1522554627, 3699, 437643, 0, 509984
1522554631, 3700, 3688570, 4, 400612
1522554633, 3701, 1615289, 1, 843154
1522554635, 3702, 1087667, 1, 840795
1522554637, 3703, 1000535, 2, 151127
1522554642, 3704, 3688570, 5, 428219
1522554643, 3705, 437643, 0, 611137
1522554644, 3706, 437643, 1, 191449
1522554646, 3707, 1278476, 1, 881223
1522554648, 3708, 951239, 2, 299785
1522554656, 3709, 4919186, 7, 733239
1522554657, 3710, 951239, 1, 330561
1522554659, 3711, 1087667, 1, 229591
1522554660, 3712, 437643, 0, 967613
1522554666, 3713, 4919186, 6, 505196
1522554667, 3714, 437643, 0, 512792
1522554672, 3715, 3224957, 5, 733198
1522554673, 3716, 437643, 0, 511831
1522554676, 3717, 1615289, 3, 481761
1522554682, 3718, 3688570, 5, 327124
1522554683, 3719, 1278476, 1, 738121
1522554686, 3720, 1087667, 2, 557794
1522554688, 3721, 1278476, 1, 946365
1522554689, 3722, 1000535, 1, 533933
1522554692, 3723, 1087667, 2, 354648
1522554697, 3724, 3688570, 5, 648929
1522554699, 3725, 1000535, 1, 211033
1522554699, 3726, 437643, 0, 535231
1522554706, 3727, 4919186, 7, 246085
1522554712, 3728, 3688570, 5, 529811
1522554720, 3729, 4919186, 7, 781491
1522554721, 3730, 1000535, 1, 740792
1522554725, 3731, 1511855, 3, 378811
1522554730, 3732, 3224957, 5, 119290
1522554731, 3733, 1000535, 1, 536092
1522554733, 3734, 1278476, 1, 842445
1522554734, 3735, 437643, 0, 464973
1522554739, 3736, 3688570, 5, 609443
1522554742, 3737, 1278476, 2, 218834
1522554743, 3738, 1000535, 1, 433835
1522554745, 3739, 1511855, 2, 355903
1522554747, 3740, 1511855, 1, 534075
1522554751, 3741, 3688570, 4, 513609
1522554754, 3742, 1615289, 2, 756593
1522554756, 3743, 1000535, 1, 434595
1522554758, 3744, 1615289, 2, 746026
1522554760, 3745, 1278476, 2, 70199
1522554763, 3746, 1087667, 2, 347881
1522554766, 3747, 1278476, 2, 867175
1522554771, 3748, 3688570, 5, 119538
1522554779, 3749, 4919186, 8, 89746
1522554785, 3750, 3224957, 5, 939442
1522554789, 3751, 1511855, 3, 992348
1522554791, 3752, 951239, 1, 947003
1522554793, 3753, 1000535, 1, 946640
1522554797, 3754, 3224957, 4, 808651
1522554799, 3755, 1000535, 1, 538750
1522554801, 3756, 1278476, 2, 147043
1522554804, 3757, 1615289, 2, 866951
1522554805, 3758, 1000535, 1, 329797
1522554808, 3759, 1615289, 2, 662182
1522554810, 3760, 1615289, 1, 945673
1522554812, 3761, 1087667, 2, 50211
1522554813, 3762, 951239, 1, 426259
1522554815, 3763, 1278476, 1, 846789
1522554821, 3764, 3688570, 5, 529623
1522554827, 3765, 3224957, 5, 938582
1522554828, 3766, 1000535, 1, 536037
1522554834, 3767, 3224957, 5, 325806
1522554836, 3768, 1511855, 1, 943242
1522554842, 3769, 3688570, 6, 351574
1522554844, 3770, 951239, 2, 152446
1522554846, 3771, 1615289, 2, 44406
1522554849, 3772, 1615289, 2, 558000
1522554850, 3773, 1087667, 1, 468481
1522554854, 3774, 3224957, 3, 839317
1522554863, 3775, 4919186, 8, 622636
1522554865, 3776, 1615289, 2, 246638
1522554869, 3777, 3224957, 4, 506487
1522554875, 3778, 4919186, 6, 39762
1522554876, 3779, 437643, 0, 511022
1522554878, 3780, 1278476, 2, 457437
1522554881, 3781, 1087667, 2, 764209
1522554884, 3782, 1615289, 2, 623728
1522554887, 3783, 1511855, 3, 7593
1522554889, 3784, 1278476, 1, 847060
1522554891, 3785, 1087667, 1, 940871
1522554892, 3786, 1087667, 1, 843981
1522554898, 3787, 4919186, 6, 45001
1522554900, 3788, 1000535, 1, 380219
1522554906, 3789, 4919186, 6, 502680
1522554912, 3790, 3224957, 5, 525395
1522554915, 3791, 1511855, 2, 954802
1522554920, 3792, 3224957, 4, 791796
1522554921, 3793, 1087667, 1, 572758
1522554922, 3794, 437643, 0, 925101
1522554924, 3795, 1000535, 1, 514900
1522554930, 3796, 3688570, 6, 569885
1522554931, 3797, 1000535, 1, 124323
1522554934, 3798, 951239, 2, 661371
1522554939, 3799, 3224957, 4, 813433
1522554940, 3800, 1511855, 1, 534452
1522554942, 3801, 951239, 1, 945705
1522554944, 3802, 1278476, 1, 637431
1522554947, 3803, 1615289, 3, 481082
1522554952, 3804, 3224957, 4, 607828
1522554960, 3805, 4919186, 7, 713805
1522554966, 3806, 4919186, 6, 211885
1522554968, 3807, 1000535, 1, 637972
1522554969, 3808, 1278476, 1, 638751
1522554970, 3809, 1000535, 1, 129301
1522554976, 3810, 3688570, 5, 524873
1522554979, 3811, 1511855, 2, 852609
1522554980, 3812, 1000535, 1, 653209
1522554982, 3813, 951239, 1, 125272
1522554983, 3814, 437643, 1, 443295
1522554988, 3815, 3224957, 4, 605501
1522554989, 3816, 1278476, 1, 718183
1522554991, 3817, 951239, 1, 754875
1522554995, 3818, 3224957, 4, 402426
1522554997, 3819, 951239, 1, 641664
1522554999, 3820, 951239, 1, 635423
1522554999, 3821, 437643, 0, 511804
1522555000, 3822, 437643, 0, 510112
1522555001, 3823, 951239, 1, 432838
1522555006, 3824, 3688570, 4, 614098
1522555007, 3825, 1087667, 1, 646205
1522555010, 3826, 1087667, 2, 378524
1522555012, 3827, 951239, 2, 111903
1522555013, 3828, 1000535, 1, 535865
1522555021, 3829, 4919186, 7, 270438
1522555022, 3830, 1087667, 1, 637708
1522555023, 3831, 1087667, 1, 127454
1522555024, 3832, 437643, 0, 613088
1522555026, 3833, 1087667, 1, 438458
1522555028, 3834, 1000535, 2, 253503
1522555029, 3835, 437643, 1, 20793
1522555030, 3836, 437643, 1, 435812
1522555033, 3837, 1511855, 3, 65465
1522555039, 3838, 3224957, 5, 328844
1522555045, 3839, 3688570, 6, 176273
1522555047, 3840, 1000535, 2, 196085
1522555048, 3841, 437643, 0, 633036
1522555049, 3842, 1000535, 1, 384257
1522555054, 3843, 3224957, 4, 860009
1522555061, 3844, 4919186, 7, 170629
1522555062, 3845, 437643, 0, 613320
1522555064, 3846, 1511855, 2, 43912
1522555065, 3847, 951239, 1, 324252
1522555069, 3848, 1615289, 3, 589734
1522555071, 3849, 1511855, 1, 945952
1522555072, 3850, 1000535, 1, 125148
1522555072, 3851, 437643, 0, 486055
1522555078, 3852, 3688570, 5, 452288
1522555084, 3853, 3224957, 6, 457388
1522555086, 3854, 1000535, 1, 634699
1522555091, 3855, 3688570, 4, 911590
1522555091, 3856, 437643, 0, 614118
1522555092, 3857, 437643, 0, 511621
1522555093, 3858, 437643, 1, 126647
1522555094, 3859, 1000535, 1, 376773
1522555097, 3860, 1615289, 2, 719365
1522555098, 3861, 1000535, 1, 121062
1522555100, 3862, 1000535, 1, 645829
1522555102, 3863, 1087667, 2, 255041
1522555104, 3864, 1000535, 2, 143202
1522555107, 3865, 1511855, 3, 275374
1522555109, 3866, 1278476, 1, 640178
1522555118, 3867, 4919186, 9, 8670
1522555120, 3868, 951239, 1, 644051
1522555123, 3869, 1511855, 2, 862714
1522555123, 3870, 437643, 0, 612591
1522555125, 3871, 1000535, 1, 433107
1522555129, 3872, 3688570, 4, 608616
1522555131, 3873, 1278476, 1, 639584
1522555134, 3874, 1615289, 2, 864309
1522555135, 3875, 437643, 0, 921609
1522555136, 3876, 1000535, 1, 23927
1522555137, 3877, 951239, 1, 432194
1522555139, 3878, 1000535, 1, 535996
1522555140, 3879, 951239, 1, 126830
1522555141, 3880, 1087667, 1, 639130
1522555149, 3881, 4919186, 7, 167000
1522555150, 3882, 1000535, 1, 331725
1522555156, 3883, 4919186, 6, 140784
1522555162, 3884, 4919186, 6, 149814
1522555164, 3885, 1000535, 1, 637923
1522555170, 3886, 3688570, 6, 547059
1522555177, 3887, 4919186, 6, 657786
1522555178, 3888, 1000535, 1, 330849
1522555180, 3889, 1087667, 1, 636956
1522555181, 3890, 1000535, 1, 126308
1522555183, 3891, 1278476, 1, 847609
1522555185, 3892, 1000535, 1, 847423
1522555191, 3893, 3688570, 6, 31293
1522555196, 3894, 3688570, 4, 709125
1522555204, 3895, 4919186, 7, 986924
1522555205, 3896, 1087667, 1, 330116
1522555206, 3897, 1000535, 1, 553880
1522555207, 3898, 437643, 0, 493419
1522555213, 3899, 3224957, 5, 938344
1522555218, 3900, 3224957, 4, 643100
1522555219, 3901, 1000535, 1, 819016
1522555222, 3902, 1087667, 2, 346027
1522555224, 3903, 1000535, 2, 250876
1522555226, 3904, 1278476, 1, 739646
1522555228, 3905, 1000535, 1, 845073
1522555228, 3906, 437643, 0, 510701
1522555229, 3907, 437643, 0, 511241
1522555230, 3908, 951239, 1, 520380
1522555232, 3909, 1000535, 2, 62110
1522555234, 3910, 1000535, 1, 740373
1522555235, 3911, 1000535, 1, 329838
1522555238, 3912, 1278476, 2, 873345
1522555239, 3913, 437643, 0, 653587
1522555240, 3914, 1087667, 1, 699147
1522555248, 3915, 4919186, 7, 682032
1522555255, 3916, 4919186, 6, 546492
1522555260, 3917, 3688570, 5, 735451
1522555266, 3918, 4919186, 5, 937378
1522555267, 3919, 437643, 0, 921773
1522555269, 3920, 1000535, 1, 331359
1522555273, 3921, 3224957, 4, 402284
1522555277, 3922, 3224957, 3, 893377
1522555279, 3923, 1615289, 2, 146804
1522555281, 3924, 437643, 1, 638280
1522555283, 3925, 1000535, 2, 562669
1522555290, 3926, 4919186, 7, 164719
1522555292, 3927, 1615289, 2, 48184
1522555294, 3928, 1087667, 1, 633620
1522555295, 3929, 437643, 0, 618049
1522555297, 3930, 1000535, 1, 843284
1522555299, 3931, 1000535, 2, 151512
1522555301, 3932, 1278476, 2, 253287
1522555306, 3933, 3224957, 5, 424633
1522555308, 3934, 1278476, 1, 533652
1522555310, 3935, 1278476, 1, 927420
1522555312, 3936, 1511855, 1, 962839
1522555316, 3937, 1615289, 3, 689323
1522555319, 3938, 1615289, 2, 969113
1522555322, 3939, 1511855, 3, 174283
1522555323, 3940, 1000535, 1, 330549
1522555325, 3941, 1087667, 1, 738195
1522555327, 3942, 1087667, 1, 944734
1522555329, 3943, 1615289, 2, 766700
1522555332, 3944, 1511855, 2, 45401
1522555333, 3945, 1000535, 1, 842925
1522555334, 3946, 951239, 1, 65411
1522555342, 3947, 4919186, 7, 269210
1522555344, 3948, 1278476, 1, 905694
1522555350, 3949, 4919186, 6, 353403
1522555356, 3950, 3688570, 6, 454275
1522555357, 3951, 437643, 0, 808630
1522555359, 3952, 1278476, 2, 149918
1522555361, 3953, 1000535, 1, 535731
1522555366, 3954, 3224957, 4, 609898
1522555371, 3955, 4919186, 5, 940299
1522555373, 3956, 951239, 1, 941763
1522555376, 3957, 1615289, 2, 355042
1522555383, 3958, 4919186, 7, 167442
1522555384, 3959, 1000535, 1, 302984
1522555390, 3960, 4919186, 5, 966887
1522555397, 3961, 3688570, 6, 504469
1522555400, 3962, 1615289, 3, 338895
1522555402, 3963, 1511855, 2, 452598
1522555405, 3964, 1278476, 2, 652020
1522555407, 3965, 951239, 1, 535408
1522555409, 3966, 1511855, 2, 250691
1522555411, 3967, 1511855, 2, 567139
1522555418, 3968, 4919186, 6, 648939
1522555419, 3969, 1000535, 1, 128898
1522555422, 3970, 1511855, 3, 68979
1522555425, 3971, 1000535, 2, 431688
1522555426, 3972, 1278476, 1, 462522
1522555428, 3973, 1278476, 2, 145861
1522555431, 3974, 951239, 2, 252329
1522555437, 3975, 4919186, 6, 49637
1522555439, 3976, 1087667, 2, 39389
1522555441, 3977, 1087667, 2, 150007
1522555447, 3978, 3688570, 6, 43836
1522555448, 3979, 1087667, 1, 533871
1522555456, 3980, 4919186, 7, 269593
1522555458, 3981, 951239, 1, 843639
1522555460, 3982, 1000535, 2, 354273
1522555462, 3983, 1000535, 2, 150265
1522555465, 3984, 1511855, 2, 558161
1522555471, 3985, 3224957, 6, 41955
1522555472, 3986, 1000535, 1, 741037
1522555474, 3987, 1087667, 1, 739842
1522555477, 3988, 1511855, 2, 558916
1522555478, 3989, 1087667, 1, 740540
1522555481, 3990, 1278476, 2, 562215
1522555487, 3991, 3688570, 5, 895824
1522555488, 3992, 1000535, 1, 63743
1522555493, 3993, 3224957, 5, 85748
1522555500, 3994, 4919186, 7, 304143
1522555502, 3995, 1511855, 1, 946266
1522555505, 3996, 1615289, 2, 762179
1522555511, 3997, 4919186, 5, 837062
1522555511, 3998, 437643, 0, 511181
1522555513, 3999, 1000535, 1, 535443
1522555519, 4000, 4919186, 5, 873361
1522555525, 4001, 4919186, 6, 311938
1522555530, 4002, 3224957, 5, 124816
1522555537, 4003, 4919186, 6, 761382
1522555540, 4004, 1511855, 2, 601993
1522555545, 4005, 3688570, 5, 475379
1522555550, 4006, 3688570, 4, 812301
1522555551, 4007, 1087667, 1, 228587
1522555554, 4008, 1615289, 2, 868345
1522555561, 4009, 4919186, 7, 108452
1522555563, 4010, 1087667, 1, 798076
1522555564, 4011, 1000535, 1, 546078
1522555566, 4012, 437643, 1, 422809
1522555569, 4013, 1278476, 2, 767738
1522555570, 4014, 1087667, 1, 634413
1522555572, 4015, 1087667, 1, 638332
1522555574, 4016, 1087667, 1, 638826
1522555578, 4017, 3688570, 4, 818440
1522555580, 4018, 1087667, 1, 540135
1522555583, 4019, 1615289, 3, 469564
1522555585, 4020, 1511855, 2, 58336
1522555587, 4021, 437643, 1, 217585
1522555590, 4022, 1615289, 3, 788506
1522555593, 4023, 1615289, 2, 458669
1522555594, 4024, 951239, 1, 539257
1522555600, 4025, 3688570, 5, 831905
1522555605, 4026, 3224957, 4, 915949
1522555607, 4027, 1087667, 1, 636346
1522555609, 4028, 1511855, 2, 252408
1522555611, 4029, 1087667, 1, 547752
1522555612, 4030, 951239, 1, 41351
1522555613, 4031, 951239, 1, 505592
1522555614, 4032, 951239, 1, 125887
1522555616, 4033, 951239, 1, 223694
1522555616, 4034, 437643, 0, 621205
1522555617, 4035, 437643, 0, 515065
1522555618, 4036, 1000535, 1, 631392
1522555619, 4037, 1000535, 1, 23716
1522555623, 4038, 1278476, 3, 787964
1522555624, 4039, 951239, 1, 24220
1522555626, 4040, 951239, 2, 254681
1522555631, 4041, 3224957, 4, 603895
1522555633, 4042, 1278476, 1, 537242
1522555634, 4043, 1000535, 1, 499028
1522555635, 4044, 1000535, 1, 58743
1522555637, 4045, 1000535, 1, 947047
1522555639, 4046, 1000535, 1, 533491
1522555640, 4047, 1087667, 1, 535588
1522555642, 4048, 1000535, 1, 742731
1522555645, 4049, 1511855, 2, 658904
1522555654, 4050, 4919186, 9, 318654
1522555661, 4051, 4919186, 6, 757474
1522555662, 4052, 951239, 1, 331805
1522555669, 4053, 4919186, 7, 377648
1522555671, 4054, 1087667, 1, 324765
1522555673, 4055, 1087667, 1, 945224
1522555679, 4056, 4919186, 6, 143399
1522555681, 4057, 1000535, 1, 844107
1522555686, 4058, 3688570, 4, 913272
1522555688, 4059, 1278476, 2, 458777
1522555690, 4060, 1615289, 2, 353150
1522555698, 4061, 4919186, 7, 890054
1522555704, 4062, 3224957, 6, 137863
1522555709, 4063, 3688570, 5, 17181
1522555716, 4064, 4919186, 6, 454556
1522555717, 4065, 1511855, 1, 639177
1522555723, 4066, 3688570, 5, 116034
1522555724, 4067, 1000535, 1, 524885
1522555731, 4068, 4919186, 6, 605140
1522555732, 4069, 951239, 1, 494857
1522555734, 4070, 1000535, 1, 327926
1522555735, 4071, 1000535, 1, 860997
1522555737, 4072, 1000535, 1, 415931
1522555739, 4073, 1087667, 2, 662471
1522555741, 4074, 437643, 1, 533978
1522555742, 4075, 437643, 0, 507429
1522555743, 4076, 951239, 1, 437631
1522555744, 4077, 1000535, 1, 331735
1522555746, 4078, 1000535, 1, 897534
1522555748, 4079, 1000535, 1, 889068
1522555755, 4080, 4919186, 6, 988700
1522555757, 4081, 1000535, 2, 226647
1522555764, 4082, 3688570, 6, 439652
1522555765, 4083, 437643, 0, 940300
1522555770, 4084, 4919186, 5, 725935
1522555771, 4085, 437643, 0, 511893
1522555773, 4086, 1615289, 1, 842682
1522555775, 4087, 1087667, 2, 284970
1522555782, 4088, 4919186, 7, 32537
1522555783, 4089, 951239, 1, 23367
1522555787, 4090, 1615289, 3, 603308
1522555789, 4091, 1087667, 1, 927645
1522555791, 4092, 1615289, 2, 718638
1522555793, 4093, 951239, 1, 176279
1522555800, 4094, 4919186, 7, 263558
1522555801, 4095, 1000535, 1, 125235
1522555802, 4096, 951239, 1, 535643
1522555804, 4097, 1000535, 1, 740488
1522555806, 4098, 1000535, 1, 638044
1522555808, 4099, 1511855, 2, 560686
1522555815, 4100, 3688570, 6, 482254
1522555816, 4101, 951239, 1, 93705
1522555821, 4102, 3688570, 5, 222245
1522555828, 4103, 4919186, 6, 962789
1522555830, 4104, 951239, 1, 540102
1522555832, 4105, 1615289, 1, 940512
1522555837, 4106, 3224957, 5, 839084
1522555839, 4107, 1278476, 1, 858320
1522555846, 4108, 3688570, 6, 432679
1522555847, 4109, 437643, 1, 28967
1522555849, 4110, 1615289, 2, 198981
1522555851, 4111, 1087667, 2, 299789
1522555853, 4112, 1087667, 1, 945359
1522555854, 4113, 951239, 1, 24762
1522555857, 4114, 1615289, 3, 70612
1522555865, 4115, 4919186, 7, 489537
1522555871, 4116, 3688570, 6, 231075
1522555873, 4117, 1278476, 1, 647857
1522555875, 4118, 1615289, 2, 143507
1522555877, 4119, 1000535, 1, 942411
1522555877, 4120, 437643, 0, 511602
1522555880, 4121, 1000535, 2, 283250
1522555881, 4122, 1087667, 1, 197255
1522555886, 4123, 3688570, 4, 916396
1522555887, 4124, 951239, 1, 519989
1522555890, 4125, 1615289, 2, 677485
1522555896, 4126, 4919186, 6, 247184
1522555898, 4127, 1511855, 2, 44991
1522555900, 4128, 1000535, 2, 89763
1522555903, 4129, 1278476, 2, 620005
1522555904, 4130, 951239, 1, 427553
1522555910, 4131, 3688570, 5, 631431
1522555914, 4132, 3688570, 4, 512788
1522555917, 4133, 1615289, 2, 763229
1522555919, 4134, 1278476, 1, 738845
1522555921, 4135, 1000535, 1, 535754
1522555925, 4136, 3224957, 4, 709931
1522555927, 4137, 1087667, 1, 433361
1522555934, 4138, 4919186, 7, 271100
1522555939, 4139, 3688570, 5, 16785
1522555943, 4140, 3688570, 4, 197165
1522555945, 4141, 1087667, 1, 536819
1522555952, 4142, 4919186, 7, 270833
1522555957, 4143, 3224957, 5, 118247
1522555960, 4144, 1511855, 2, 567370
1522555963, 4145, 1615289, 2, 977077
1522555964, 4146, 1000535, 1, 829814
1522555967, 4147, 1278476, 2, 248525
1522555969, 4148, 1000535, 2, 458986
1522555972, 4149, 951239, 2, 387046
1522555973, 4150, 1087667, 1, 706453
1522555974, 4151, 437643, 0, 617037
1522555976, 4152, 951239, 1, 755098
1522555978, 4153, 951239, 2, 494879
1522555982, 4154, 3224957, 3, 733299
1522555989, 4155, 4919186, 7, 270314
1522555991, 4156, 1615289, 2, 354437
1522555998, 4157, 4919186, 6, 759756
1522556003, 4158, 3224957, 4, 505581
1522556005, 4159, 1000535, 2, 253561
1522556007, 4160, 1000535, 1, 737124
1522556012, 4161, 3688570, 5, 427502
1522556018, 4162, 3688570, 5, 838170
1522556019, 4163, 1278476, 1, 329561
1522556025, 4164, 3224957, 5, 425981
1522556031, 4165, 4919186, 6, 246759
1522556031, 4166, 437643, 0, 479246
1522556035, 4167, 1278476, 3, 101434
1522556042, 4168, 4919186, 6, 966410
1522556049, 4169, 4919186, 7, 473657
1522556051, 4170, 951239, 2, 352699
1522556052, 4171, 437643, 0, 818079
1522556054, 4172, 1000535, 1, 554181
1522556056, 4173, 951239, 2, 116009
1522556058, 4174, 1087667, 2, 182928
1522556060, 4175, 1000535, 1, 622945
1522556066, 4176, 4919186, 6, 66483
1522556072, 4177, 3224957, 6, 426444
1522556074, 4178, 1000535, 1, 534156
1522556081, 4179, 3224957, 6, 880263
1522556082, 4180, 1278476, 1, 617043
1522556091, 4181, 4919186, 8, 397676
1522556095, 4182, 3224957, 3, 961192
1522556096, 4183, 1000535, 1, 566437
1522556097, 4184, 1000535, 1, 126975
1522556100, 4185, 1615289, 2, 559457
1522556102, 4186, 1087667, 2, 149360
1522556103, 4187, 1000535, 1, 433975
1522556105, 4188, 1000535, 1, 129197
1522556107, 4189, 1511855, 2, 454525
1522556112, 4190, 3224957, 5, 15536
1522556114, 4191, 1000535, 1, 740331
1522556123, 4192, 4919186, 9, 216935
1522556124, 4193, 951239, 1, 330236
1522556130, 4194, 3688570, 5, 221017
1522556135, 4195, 4919186, 5, 939353
1522556139, 4196, 1615289, 3, 71253
1522556140, 4197, 951239, 1, 338263
1522556141, 4198, 1000535, 1, 528284
1522556144, 4199, 1000535, 2, 252196
1522556147, 4200, 1615289, 3, 174036
1522556147, 4201, 437643, 0, 613939
1522556148, 4202, 437643, 0, 614434
1522556151, 4203, 1511855, 2, 906625
1522556152, 4204, 951239, 1, 86240
1522556156, 4205, 3224957, 4, 404226
1522556163, 4206, 3688570, 6, 652789
1522556166, 4207, 1511855, 2, 664088
1522556167, 4208, 951239, 1, 22266
1522556173, 4209, 3224957, 6, 245223
1522556175, 4210, 1000535, 1, 740216
1522556177, 4211, 1511855, 2, 457052
1522556180, 4212, 1000535, 2, 661975
1522556182, 4213, 1615289, 2, 565182
1522556183, 4214, 437643, 0, 608447
1522556188, 4215, 3688570, 5, 17005
1522556190, 4216, 951239, 2, 48310
1522556192, 4217, 1000535, 1, 433590
1522556196, 4218, 3224957, 4, 711106
1522556198, 4219, 1087667, 1, 739011
1522556201, 4220, 1000535, 3, 381172
1522556203, 4221, 951239, 1, 736813
1522556205, 4222, 1000535, 1, 741200
1522556210, 4223, 3688570, 5, 426077
1522556212, 4224, 1278476, 1, 638106
1522556215, 4225, 1000535, 2, 662219
1522556217, 4226, 1615289, 2, 764780
1522556219, 4227, 1000535, 1, 432470
1522556221, 4228, 1000535, 2, 151169
1522556221, 4229, 437643, 0, 512709
1522556224, 4230, 1278476, 2, 454820
1522556227, 4231, 1278476, 2, 969870
1522556229, 4232, 1278476, 1, 637056
1522556235, 4233, 3224957, 6, 968488
1522556241, 4234, 3688570, 5, 524003
1522556242, 4235, 437643, 0, 719871
1522556243, 4236, 437643, 0, 917673
1522556244, 4237, 951239, 1, 535457
1522556249, 4238, 3224957, 4, 308047
1522556254, 4239, 3224957, 5, 624266
1522556261, 4240, 4919186, 7, 2534
1522556265, 4241, 3224957, 4, 261347
1522556267, 4242, 1000535, 1, 943496
1522556269, 4243, 437643, 1, 229514
1522556273, 4244, 3224957, 4, 647893
1522556275, 4245, 951239, 1, 596351
1522556277, 4246, 1278476, 2, 47638
1522556281, 4247, 3224957, 4, 417812
1522556284, 4248, 1511855, 2, 341344
1522556286, 4249, 1511855, 2, 252850
1522556288, 4250, 1000535, 2, 548335
1522556290, 4251, 1278476, 1, 749504
1522556293, 4252, 1615289, 3, 174400
1522556298, 4253, 3224957, 5, 19550
1522556300, 4254, 1278476, 1, 840707
1522556302, 4255, 1511855, 2, 254559
1522556304, 4256, 1087667, 1, 225480
1522556305, 4257, 951239, 1, 418297
1522556311, 4258, 3688570, 5, 800224
1522556312, 4259, 437643, 0, 870427
1522556317, 4260, 3688570, 5, 631508
1522556319, 4261, 951239, 1, 536896
1522556319, 4262, 437643, 0, 512646
1522556325, 4263, 3224957, 5, 448141
1522556327, 4264, 951239, 2, 535937
1522556332, 4265, 3224957, 4, 300259
1522556336, 4266, 3224957, 4, 521631
1522556341, 4267, 3224957, 4, 386524
1522556347, 4268, 3688570, 6, 44616
1522556349, 4269, 1000535, 2, 249503
1522556351, 4270, 1000535, 2, 148956
1522556352, 4271, 437643, 1, 229006
1522556354, 4272, 951239, 1, 666051
1522556359, 4273, 3224957, 5, 92232
1522556361, 4274, 1000535, 2, 47957
1522556364, 4275, 1615289, 2, 865805
1522556367, 4276, 1511855, 3, 173723
1522556370, 4277, 1278476, 3, 173951
1522556372, 4278, 1511855, 1, 945207
1522556378, 4279, 3688570, 5, 428134
1522556383, 4280, 3688570, 4, 810938
1522556385, 4281, 1278476, 2, 868114
1522556387, 4282, 1511855, 1, 739541
1522556392, 4283, 3688570, 5, 16926
1522556393, 4284, 1000535, 1, 332230
1522556402, 4285, 4919186, 8, 908256
1522556408, 4286, 4919186, 5, 428375
1522556412, 4287, 3688570, 4, 502073
1522556415, 4288, 1511855, 2, 277087
1522556416, 4289, 1278476, 1, 802602
1522556420, 4290, 1615289, 3, 205583
1522556422, 4291, 1087667, 2, 853841
1522556430, 4292, 4919186, 7, 573641
1522556435, 4293, 3688570, 4, 713258
1522556440, 4294, 3224957, 5, 217566
1522556442, 4295, 1000535, 2, 457735
1522556445, 4296, 1615289, 2, 356433
1522556446, 4297, 1000535, 1, 623716
1522556447, 4298, 437643, 1, 35877
1522556449, 4299, 437643, 1, 228133
1522556451, 4300, 1000535, 1, 844339
1522556456, 4301, 3224957, 5, 15812
1522556458, 4302, 1278476, 2, 152621
1522556460, 4303, 1278476, 2, 248866
1522556462, 4304, 1000535, 2, 459047
